date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
1994-06-12,Australia,South Africa,Oceania,Africa,Friendly,Win
1994-06-12,Canada,Netherlands,North America,Europe,Friendly,Lose
1994-06-12,El Salvador,Brazil,North America,South America,Friendly,Lose
1994-06-12,Romania,Sweden,Europe,Europe,Friendly,Draw
1994-06-17,Germany,Bolivia,Europe,South America,FIFA World Cup,Win
1994-06-17,Spain,Korea Republic,Europe,Asia,FIFA World Cup,Draw
1994-06-18,Colombia,Romania,South America,Europe,FIFA World Cup,Lose
1994-06-18,Italy,Republic of Ireland,Europe,Europe,FIFA World Cup,Lose
1994-06-18,USA,Switzerland,North America,Europe,FIFA World Cup,Draw
1994-06-19,Belgium,Morocco,Europe,Africa,FIFA World Cup,Win
1994-06-19,Cameroon,Sweden,Africa,Europe,FIFA World Cup,Draw
1994-06-19,Norway,Mexico,Europe,North America,FIFA World Cup,Win
1994-06-20,Brazil,Russia,South America,Europe,FIFA World Cup,Win
1994-06-20,Netherlands,Saudi Arabia,Europe,Asia,FIFA World Cup,Win
1994-06-21,Argentina,Greece,South America,Europe,FIFA World Cup,Win
1994-06-21,Germany,Spain,Europe,Europe,FIFA World Cup,Draw
1994-06-21,Nigeria,Bulgaria,Africa,Europe,FIFA World Cup,Win
1994-06-22,Romania,Switzerland,Europe,Europe,FIFA World Cup,Lose
1994-06-22,USA,Colombia,North America,South America,FIFA World Cup,Win
1994-06-23,Italy,Norway,Europe,Europe,FIFA World Cup,Win
1994-06-23,Korea Republic,Bolivia,Asia,South America,FIFA World Cup,Draw
1994-06-24,Brazil,Cameroon,South America,Africa,FIFA World Cup,Win
1994-06-24,Mexico,Republic of Ireland,North America,Europe,FIFA World Cup,Win
1994-06-24,Sweden,Russia,Europe,Europe,FIFA World Cup,Win
1994-06-25,Argentina,Nigeria,South America,Africa,FIFA World Cup,Win
1994-06-25,Belgium,Netherlands,Europe,Europe,FIFA World Cup,Win
1994-06-25,Saudi Arabia,Morocco,Asia,Africa,FIFA World Cup,Win
1994-06-26,Bulgaria,Greece,Europe,Europe,FIFA World Cup,Win
1994-06-26,Latvia,Georgia,Europe,Europe,Friendly,Lose
1994-06-26,Switzerland,Colombia,Europe,South America,FIFA World Cup,Lose
1994-06-26,USA,Romania,North America,Europe,FIFA World Cup,Lose
1994-06-27,Bolivia,Spain,South America,Europe,FIFA World Cup,Lose
1994-06-27,Germany,Korea Republic,Europe,Asia,FIFA World Cup,Win
1994-06-28,Brazil,Sweden,South America,Europe,FIFA World Cup,Draw
1994-06-28,Republic of Ireland,Norway,Europe,Europe,FIFA World Cup,Draw
1994-06-28,Italy,Mexico,Europe,North America,FIFA World Cup,Draw
1994-06-28,Russia,Cameroon,Europe,Africa,FIFA World Cup,Win
1994-06-29,Belgium,Saudi Arabia,Europe,Asia,FIFA World Cup,Lose
1994-06-29,Morocco,Netherlands,Africa,Europe,FIFA World Cup,Lose
1994-06-30,Argentina,Bulgaria,South America,Europe,FIFA World Cup,Lose
1994-06-30,Greece,Nigeria,Europe,Africa,FIFA World Cup,Lose
1994-07-01,Botswana,Namibia,Africa,Africa,Friendly,Lose
1994-07-02,Germany,Belgium,Europe,Europe,FIFA World Cup,Win
1994-07-02,Spain,Switzerland,Europe,Europe,FIFA World Cup,Win
1994-07-03,Romania,Argentina,Europe,South America,FIFA World Cup,Win
1994-07-03,Saudi Arabia,Sweden,Asia,Europe,FIFA World Cup,Lose
1994-07-04,Netherlands,Republic of Ireland,Europe,Europe,FIFA World Cup,Win
1994-07-04,USA,Brazil,North America,South America,FIFA World Cup,Lose
1994-07-05,Mexico,Bulgaria,North America,Europe,FIFA World Cup,Lose
1994-07-05,Nigeria,Italy,Africa,Europe,FIFA World Cup,Lose
1994-07-06,Solomon Islands,Vanuatu,Oceania,Oceania,Oceania Nations Cup qualification,Win
1994-07-07,Solomon Islands,Fiji,Oceania,Oceania,Oceania Nations Cup qualification,Win
1994-07-08,Japan,Ghana,Asia,Africa,Friendly,Win
1994-07-08,Vanuatu,Fiji,Oceania,Oceania,Oceania Nations Cup qualification,Lose
1994-07-09,Italy,Spain,Europe,Europe,FIFA World Cup,Win
1994-07-09,Netherlands,Brazil,Europe,South America,FIFA World Cup,Lose
1994-07-10,Bulgaria,Germany,Europe,Europe,FIFA World Cup,Win
1994-07-10,Romania,Sweden,Europe,Europe,FIFA World Cup,Lose
1994-07-13,Bulgaria,Italy,Europe,Europe,FIFA World Cup,Lose
1994-07-13,Sweden,Brazil,Europe,South America,FIFA World Cup,Lose
1994-07-14,Japan,Ghana,Asia,Africa,Friendly,Win
1994-07-16,Armenia,Malta,Europe,Europe,Friendly,Win
1994-07-16,Sweden,Bulgaria,Europe,Europe,FIFA World Cup,Win
1994-07-17,Brazil,Italy,South America,Europe,FIFA World Cup,Win
1994-07-19,Georgia,Malta,Europe,Europe,Friendly,Draw
1994-07-29,Lithuania,Estonia,Europe,Europe,Baltic Cup,Win
1994-07-30,Estonia,Latvia,Europe,Europe,Baltic Cup,Lose
1994-07-31,Lithuania,Latvia,Europe,Europe,Baltic Cup,Win
1994-08-08,Côte d'Ivoire,Mali,Africa,Africa,Friendly,Win
1994-08-12,Myanmar,Thailand,Asia,Asia,Friendly,Draw
1994-08-16,Iceland,Estonia,Europe,Europe,Friendly,Win
1994-08-16,Niger,Togo,Africa,Africa,Friendly,Win
1994-08-16,Slovakia,Malta,Europe,Europe,Friendly,Draw
1994-08-17,Austria,Russia,Europe,Europe,Friendly,Lose
1994-08-17,Denmark,Finland,Europe,Europe,Friendly,Win
1994-08-17,France,Czech Republic,Europe,Europe,Friendly,Draw
1994-08-17,Israel,Croatia,Europe,Europe,Friendly,Lose
1994-08-17,Peru,Ecuador,South America,South America,Friendly,Win
1994-08-17,Poland,Belarus,Europe,Europe,Friendly,Draw
1994-08-17,Sweden,Lithuania,Europe,Europe,Friendly,Win
1994-08-19,Egypt,Mali,Africa,Africa,Friendly,Win
1994-08-21,Egypt,Mali,Africa,Africa,Friendly,Lose
1994-08-23,Burkina Faso,Niger,Africa,Africa,Friendly,Draw
1994-08-23,Egypt,Ghana,Africa,Africa,Friendly,Win
1994-08-25,Ghana,Zambia,Africa,Africa,Friendly,Win
1994-08-25,Namibia,Botswana,Africa,Africa,Friendly,Lose
1994-08-26,Ukraine,United Arab Emirates,Europe,Asia,Friendly,Draw
1994-08-27,Egypt,Zambia,Africa,Africa,Friendly,Lose
1994-08-30,Iceland,United Arab Emirates,Europe,Asia,Friendly,Win
1994-08-31,North Macedonia,Turkey,Europe,Europe,Friendly,Lose
1994-09-02,Solomon Islands,Fiji,Oceania,Oceania,Friendly,Win
1994-09-03,Tanzania,Uganda,Africa,Africa,African Cup of Nations qualification,Win
1994-09-04,Angola,Namibia,Africa,Africa,African Cup of Nations qualification,Win
1994-09-04,Botswana,Guinea,Africa,Africa,African Cup of Nations qualification,Lose
1994-09-04,Burkina Faso,Morocco,Africa,Africa,African Cup of Nations qualification,Win
1994-09-04,Congo,Gambia,Africa,Africa,African Cup of Nations qualification,Draw
1994-09-04,Estonia,Croatia,Europe,Europe,UEFA Euro qualification,Lose
1994-09-04,Ethiopia,Algeria,Africa,Africa,African Cup of Nations qualification,Draw
1994-09-04,Guinea-Bissau,Tunisia,Africa,Africa,African Cup of Nations qualification,Lose
1994-09-04,Israel,Poland,Europe,Europe,UEFA Euro qualification,Win
1994-09-04,Liberia,Togo,Africa,Africa,African Cup of Nations qualification,Win
1994-09-04,Madagascar,South Africa,Africa,Africa,African Cup of Nations qualification,Lose
1994-09-04,Mali,Mozambique,Africa,Africa,African Cup of Nations qualification,Win
1994-09-04,Sudan,Egypt,Africa,Africa,African Cup of Nations qualification,Draw
1994-09-06,Czech Republic,Malta,Europe,Europe,UEFA Euro qualification,Win
1994-09-06,Liberia,Togo,Africa,Africa,Friendly,Draw
1994-09-06,Switzerland,United Arab Emirates,Europe,Asia,Friendly,Win
1994-09-07,Belgium,Armenia,Europe,Europe,UEFA Euro qualification,Win
1994-09-07,Cyprus,Spain,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,England,USA,Europe,North America,Friendly,Win
1994-09-07,Faroe Islands,Greece,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Finland,Scotland,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Georgia,Moldova,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Hungary,Turkey,Europe,Europe,UEFA Euro qualification,Draw
1994-09-07,Iceland,Sweden,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Latvia,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Liechtenstein,Austria,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Luxembourg,Netherlands,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,North Macedonia,Denmark,Europe,Europe,UEFA Euro qualification,Draw
1994-09-07,Northern Ireland,Portugal,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Norway,Belarus,Europe,Europe,UEFA Euro qualification,Win
1994-09-07,Romania,Azerbaijan,Europe,Europe,UEFA Euro qualification,Win
1994-09-07,Russia,Germany,Europe,Europe,Friendly,Lose
1994-09-07,Slovakia,France,Europe,Europe,UEFA Euro qualification,Draw
1994-09-07,Slovenia,Italy,Europe,Europe,UEFA Euro qualification,Draw
1994-09-07,Ukraine,Lithuania,Europe,Europe,UEFA Euro qualification,Lose
1994-09-07,Wales,Albania,Europe,Europe,UEFA Euro qualification,Win
1994-09-10,Qatar,Oman,Asia,Asia,Friendly,Lose
1994-09-11,Korea Republic,Ukraine,Asia,Europe,Friendly,Win
1994-09-12,Bangladesh,India,Asia,Asia,Friendly,Lose
1994-09-13,Korea Republic,Ukraine,Asia,Europe,Friendly,Win
1994-09-14,India,Yemen,Asia,Asia,Friendly,Lose
1994-09-14,Oman,Sudan,Asia,Africa,Friendly,Draw
1994-09-16,India,Oman,Asia,Asia,Friendly,Lose
1994-09-16,Qatar,Yemen,Asia,Asia,Friendly,Win
1994-09-18,India,Yemen,Asia,Asia,Friendly,Lose
1994-09-19,Korea Republic,United Arab Emirates,Asia,Asia,Friendly,Draw
1994-09-21,Chile,Bolivia,South America,South America,Friendly,Lose
1994-09-21,Ecuador,Peru,South America,South America,Friendly,Draw
1994-09-22,Malaysia,Kuwait,Asia,Asia,Friendly,Lose
1994-09-24,Australia,Kuwait,Oceania,Asia,Friendly,Draw
1994-09-25,Zambia,Ghana,Africa,Africa,Friendly,Win
1994-09-27,Japan,Australia,Asia,Oceania,Friendly,Draw
1994-10-08,Armenia,Cyprus,Europe,Europe,UEFA Euro qualification,Draw
1994-10-08,Estonia,Italy,Europe,Europe,UEFA Euro qualification,Lose
1994-10-08,France,Romania,Europe,Europe,UEFA Euro qualification,Draw
1994-10-09,Croatia,Lithuania,Europe,Europe,UEFA Euro qualification,Win
1994-10-09,Latvia,Portugal,Europe,Europe,UEFA Euro qualification,Lose
1994-10-09,Senegal,Niger,Africa,Africa,Friendly,Win
1994-10-09,Zambia,Malawi,Africa,Africa,Friendly,Win
1994-10-12,Austria,Northern Ireland,Europe,Europe,UEFA Euro qualification,Lose
1994-10-12,Belarus,Luxembourg,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Bulgaria,Georgia,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Denmark,Belgium,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,England,Romania,Europe,Europe,Friendly,Draw
1994-10-12,Greece,Finland,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Hungary,Germany,Europe,Europe,Friendly,Draw
1994-10-12,Republic of Ireland,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Israel,Slovakia,Europe,Europe,UEFA Euro qualification,Draw
1994-10-12,North Macedonia,Spain,Europe,Europe,UEFA Euro qualification,Lose
1994-10-12,Malta,Czech Republic,Europe,Europe,UEFA Euro qualification,Draw
1994-10-12,Moldova,Wales,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Norway,Netherlands,Europe,Europe,UEFA Euro qualification,Draw
1994-10-12,Poland,Azerbaijan,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Russia,San Marino,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Scotland,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Switzerland,Sweden,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Turkey,Iceland,Europe,Europe,UEFA Euro qualification,Win
1994-10-12,Ukraine,Slovenia,Europe,Europe,UEFA Euro qualification,Draw
1994-10-14,Algeria,Sudan,Africa,Africa,African Cup of Nations qualification,Draw
1994-10-14,Egypt,Tanzania,Africa,Africa,African Cup of Nations qualification,Win
1994-10-14,Mauritania,Guinea-Bissau,Africa,Africa,African Cup of Nations qualification,Draw
1994-10-15,Malawi,Zimbabwe,Africa,Africa,African Cup of Nations qualification,Win
1994-10-15,Namibia,Mali,Africa,Africa,African Cup of Nations qualification,Win
1994-10-15,Uganda,Ethiopia,Africa,Africa,African Cup of Nations qualification,Win
1994-10-16,Guinea,Angola,Africa,Africa,African Cup of Nations qualification,Win
1994-10-16,Mozambique,Botswana,Africa,Africa,African Cup of Nations qualification,Win
1994-10-16,Niger,Ghana,Africa,Africa,African Cup of Nations qualification,Lose
1994-10-16,Togo,Senegal,Africa,Africa,African Cup of Nations qualification,Win
1994-10-19,Peru,Uruguay,South America,South America,Friendly,Lose
1994-10-19,Saudi Arabia,USA,Asia,North America,Friendly,Win
1994-10-23,Oman,Senegal,Asia,Africa,Friendly,Lose
1994-10-25,Oman,Senegal,Asia,Africa,Friendly,Win
1994-10-26,Estonia,Finland,Europe,Europe,Friendly,Lose
1994-10-26,Saudi Arabia,Trinidad and Tobago,Asia,South America,Friendly,Win
1994-10-28,United Arab Emirates,Senegal,Asia,Africa,Friendly,Win
1994-10-29,Kuwait,Iceland,Asia,Europe,Friendly,Lose
1994-11-03,United Arab Emirates,Qatar,Asia,Asia,Gulf Cup,Win
1994-11-04,Bahrain,Kuwait,Asia,Asia,Gulf Cup,Win
1994-11-04,Oman,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
1994-11-06,Latvia,Estonia,Europe,Europe,Friendly,Draw
1994-11-06,United Arab Emirates,Saudi Arabia,Asia,Asia,Gulf Cup,Draw
1994-11-06,Oman,Bahrain,Asia,Asia,Gulf Cup,Draw
1994-11-07,Kuwait,Qatar,Asia,Asia,Gulf Cup,Win
1994-11-07,Morocco,Cameroon,Africa,Africa,Friendly,Draw
1994-11-08,Tunisia,Côte d'Ivoire,Africa,Africa,Friendly,Win
1994-11-09,Qatar,Oman,Asia,Asia,Gulf Cup,Win
1994-11-09,United Arab Emirates,Kuwait,Asia,Asia,Gulf Cup,Win
1994-11-10,Saudi Arabia,Bahrain,Asia,Asia,Gulf Cup,Win
1994-11-11,Egypt,Ethiopia,Africa,Africa,African Cup of Nations qualification,Win
1994-11-11,Mauritania,Liberia,Africa,Africa,African Cup of Nations qualification,Draw
1994-11-12,Gambia,Ghana,Africa,Africa,African Cup of Nations qualification,Lose
1994-11-12,Qatar,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
1994-11-12,Romania,Slovakia,Europe,Europe,UEFA Euro qualification,Win
1994-11-12,Tanzania,Sudan,Africa,Africa,African Cup of Nations qualification,Win
1994-11-12,Uganda,Algeria,Africa,Africa,African Cup of Nations qualification,Draw
1994-11-12,United Arab Emirates,Bahrain,Asia,Asia,Gulf Cup,Draw
1994-11-13,Gabon,Mauritius,Africa,Africa,African Cup of Nations qualification,Win
1994-11-13,Guinea-Bissau,Senegal,Africa,Africa,African Cup of Nations qualification,Lose
1994-11-13,Lesotho,Cameroon,Africa,Africa,African Cup of Nations qualification,Win
1994-11-13,Mali,Angola,Africa,Africa,African Cup of Nations qualification,Draw
1994-11-13,Morocco,Côte d'Ivoire,Africa,Africa,African Cup of Nations qualification,Win
1994-11-13,Mozambique,Guinea,Africa,Africa,African Cup of Nations qualification,Win
1994-11-13,Niger,Sierra Leone,Africa,Africa,African Cup of Nations qualification,Win
1994-11-13,Oman,Kuwait,Asia,Asia,Gulf Cup,Draw
1994-11-13,Portugal,Austria,Europe,Europe,UEFA Euro qualification,Win
1994-11-13,Ukraine,Estonia,Europe,Europe,UEFA Euro qualification,Win
1994-11-13,Zambia,South Africa,Africa,Africa,African Cup of Nations qualification,Draw
1994-11-15,Bahrain,Qatar,Asia,Asia,Gulf Cup,Draw
1994-11-15,Grenada,Trinidad and Tobago,North America,South America,Friendly,Lose
1994-11-15,Liechtenstein,Latvia,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Albania,Germany,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Azerbaijan,Israel,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Belarus,Norway,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Belgium,North Macedonia,Europe,Europe,UEFA Euro qualification,Draw
1994-11-16,Bulgaria,Moldova,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Chile,Argentina,South America,South America,Friendly,Lose
1994-11-16,Cyprus,Armenia,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,England,Nigeria,Europe,Africa,Friendly,Win
1994-11-16,Finland,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Georgia,Wales,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Greece,San Marino,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Italy,Croatia,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Kuwait,Saudi Arabia,Asia,Asia,Gulf Cup,Lose
1994-11-16,Netherlands,Czech Republic,Europe,Europe,UEFA Euro qualification,Draw
1994-11-16,Northern Ireland,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Poland,France,Europe,Europe,UEFA Euro qualification,Draw
1994-11-16,Scotland,Russia,Europe,Europe,UEFA Euro qualification,Draw
1994-11-16,Slovenia,Lithuania,Europe,Europe,UEFA Euro qualification,Lose
1994-11-16,Spain,Denmark,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Sweden,Hungary,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,Switzerland,Iceland,Europe,Europe,UEFA Euro qualification,Win
1994-11-16,United Arab Emirates,Oman,Asia,Asia,Gulf Cup,Win
1994-11-19,Trinidad and Tobago,USA,South America,North America,Friendly,Win
1994-11-20,Gabon,Zambia,Africa,Africa,African Cup of Nations qualification,Win
1994-11-22,Jamaica,USA,North America,North America,Friendly,Lose
1994-11-26,Cameroon,Côte d'Ivoire,Africa,Africa,Simba Tournament,Lose
1994-11-29,Israel,Cyprus,Europe,Europe,Friendly,Win
1994-11-30,Cameroon,Ghana,Africa,Africa,Simba Tournament,Lose
1994-11-30,South Africa,Côte d'Ivoire,Africa,Africa,Simba Tournament,Draw
1994-11-30,Spain,Finland,Europe,Europe,Friendly,Win
1994-12-01,Kenya,Tanzania,Africa,Africa,CECAFA Cup,Lose
1994-12-01,Uganda,Seychelles,Africa,Africa,CECAFA Cup,Win
1994-12-04,Ghana,Côte d'Ivoire,Africa,Africa,Simba Tournament,Draw
1994-12-04,South Africa,Cameroon,Africa,Africa,Simba Tournament,Draw
1994-12-04,Togo,Burkina Faso,Africa,Africa,Friendly,Win
1994-12-05,Kenya,Uganda,Africa,Africa,CECAFA Cup,Lose
1994-12-08,Saudi Arabia,Poland,Asia,Europe,Friendly,Lose
1994-12-08,Tanzania,Uganda,Africa,Africa,Friendly,Win
1994-12-10,Namibia,Côte d'Ivoire,Africa,Africa,Friendly,Win
1994-12-10,Saudi Arabia,Poland,Asia,Europe,Friendly,Lose
1994-12-11,USA,Honduras,North America,North America,Friendly,Draw
1994-12-14,Albania,Georgia,Europe,Europe,UEFA Euro qualification,Lose
1994-12-14,Finland,San Marino,Europe,Europe,UEFA Euro qualification,Win
1994-12-14,Israel,Romania,Europe,Europe,UEFA Euro qualification,Draw
1994-12-14,Malta,Norway,Europe,Europe,UEFA Euro qualification,Lose
1994-12-14,Mexico,Hungary,North America,Europe,Friendly,Win
1994-12-14,Moldova,Germany,Europe,Europe,UEFA Euro qualification,Lose
1994-12-14,Netherlands,Luxembourg,Europe,Europe,UEFA Euro qualification,Win
1994-12-14,Turkey,Switzerland,Europe,Europe,UEFA Euro qualification,Lose
1994-12-14,Wales,Bulgaria,Europe,Europe,UEFA Euro qualification,Lose
1994-12-16,Tunisia,Algeria,Africa,Africa,Friendly,Win
1994-12-17,Belgium,Spain,Europe,Europe,UEFA Euro qualification,Lose
1994-12-17,North Macedonia,Cyprus,Europe,Europe,UEFA Euro qualification,Win
1994-12-17,Saudi Arabia,Costa Rica,Asia,North America,Friendly,Lose
1994-12-18,Cameroon,Togo,Africa,Africa,Friendly,Draw
1994-12-18,Germany,Albania,Europe,Europe,UEFA Euro qualification,Win
1994-12-18,Greece,Scotland,Europe,Europe,UEFA Euro qualification,Win
1994-12-18,Portugal,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
1994-12-21,Italy,Turkey,Europe,Europe,Friendly,Win
1994-12-25,Mali,Mauritania,Africa,Africa,Friendly,Draw
1994-12-29,Liberia,Guinea,Africa,Africa,Friendly,Draw
1994-12-29,Mali,Mauritania,Africa,Africa,Friendly,Draw
1994-12-29,Saudi Arabia,Zambia,Asia,Africa,Friendly,Win
1995-01-01,Guinea,Sierra Leone,Africa,Africa,Friendly,Win
1995-01-02,Mali,Mauritania,Africa,Africa,Friendly,Lose
1995-01-02,Tunisia,Egypt,Africa,Africa,Friendly,Win
1995-01-04,Vietnam,Estonia,Asia,Europe,Friendly,Win
1995-01-06,Japan,Nigeria,Asia,Africa,Confederations Cup,Lose
1995-01-06,Saudi Arabia,Mexico,Asia,North America,Confederations Cup,Lose
1995-01-07,Senegal,Tunisia,Africa,Africa,African Cup of Nations qualification,Draw
1995-01-07,Sierra Leone,Gambia,Africa,Africa,African Cup of Nations qualification,Win
1995-01-08,Angola,Mozambique,Africa,Africa,African Cup of Nations qualification,Win
1995-01-08,Cameroon,Malawi,Africa,Africa,African Cup of Nations qualification,Draw
1995-01-08,Congo,Niger,Africa,Africa,African Cup of Nations qualification,Win
1995-01-08,Ethiopia,Tanzania,Africa,Africa,African Cup of Nations qualification,Win
1995-01-08,Guinea,Namibia,Africa,Africa,African Cup of Nations qualification,Win
1995-01-08,Japan,Argentina,Asia,South America,Confederations Cup,Lose
